"PK_INVENTAR";"INVENTAR";"ANSCHAFFUNGSDATUM";"ANSCHAFFUNGSJAHR";"ABSCHREIBUNGSDAUER";"RESTBUCHWERT_2018";"CREATED_BY";"CREATED_AT";"MODIFIED_BY";"MODIFIED_AT";"PREIS_NETTO";"MWST";"FK_STEUERSATZ";"PREIS_BRUTTO";"COMM";"LIZENZNUMMER";"ANFORDERUNGSCODE";"FK_INVENTARTYP";"KFZ_KENNZEICHEN";"FAHRGESTELLNR";"BEMERKUNGEN";"BILD";"ABGANGSJAHR";"ABGANGSDATUM";"ABGANGSWERT";"FK_VERWENDUNGSZWECK";"GWG";"RESTBUCHWERT_2017";"ABGANGSGRUND";"MAC_ADRESSE";"SERIENNUMMER";"GERÄTENAME";"OK";"OK_BEMERKUNGEN";"RESTBUCHWERT_2019";"INV_BILD";"INVENTARTYP";"PK_IMP_BA_ELEKTRONIK";"BEZEICHNUNG";"GWG_YN";"BEL_OLD_ART";"BEL_OLD_FK_IMP_BA_BEL";"BEL_OLD_PK_IMP_BA_ALLG_BEL";"BEL_OLD_BEZEICHNUNG";"BEL_OLD_KENNZEICHEN";"BEL_OLD_DATUM";"BEL_OLD_DATUM_VERGEHEN";"BEL_OLD_FK_ARBEITSTAG";"BEL_OLD_FK_BUCHUNG";"BEL_OLD_BETRAG";"BEL_OLD_WÄHRUNG";"BEL_OLD_STEUERSATZ";"BEL_OLD_MWST_BETRAG";"BEL_OLD_NETTO";"BEL_OLD_ZAHLUNGSART";"BEL_OLD_BILD";"BEL_OLD_BILD1";"BEL_OLD_VERWENDUNGSZWECK";"BEL_OLD_FK_INVENTAR";"BEL_OLD_FK_PROJEKT";"BEL_OLD_WÄHRUNG_BETRAG";"BEL_OLD_FK_KATEGORIE";"BEL_OLD_KATEGORIE";"BEL_OLD_PROJEKT";"BEL_OLD_INVENTAR";"BEL_OLD_FK_BELEG_ABLAGE"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1017;89;"Agip Service Station, Aschheim ";"";"07.04.2018 10:14";"";464;168;"10,8";"";"";"";"";"";(BLOB);(BLOB);"";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1018;90;"Agip Service Station, Aschheim ";"";"02.04.2018 21:14";"";459;176;"42,69";"";"";"";"";"";(BLOB);(BLOB);"";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1022;94;"Allguth Tankstelle, Dieselstra§e 100, Unterfšhring ";"";"19.02.2018 17:37";"";417;285;"59,71";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 11"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1023;95;"Aral TS AUGA GmbH, In der Holledau, Geisenhausen ";"";"03.02.2018 00:40";"";401;305;"81,88";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 12"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1026;98;"Agip Tankstelle, FŸrholzen ";"";"14.01.2018 00:26";"";381;330;"79,12";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 14"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1027;99;"Agip Tankstelle, Aschheim ";"";"27.01.2018";"";394;312;"51,08";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 12"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1028;100;"Aral Tankstelle, DarmstŠdter Landstra§e 304, Frankfurt ";"";"05.02.2018 14:19";"";403;296;"60,95";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 11"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1030;102;"Sindelfinger Wald, Autobahn A8 A81, Sindelfingen ";"";"10.11.2017 20:18";"";284;1050;"78,61";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2017 / Ordner 1 / Seite 5"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1034;106;"Agip Service Station, Aschheim ";"";"18.12.2017 07:04";"";352;432;"69,21";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2017 / Ordner 1 / Seite 5"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1035;107;"Agip Service Station, Aschheim ";"";"09.01.2018 22:36";"";376;335;"66,93";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 11"
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1047;119;"Allguth Tankstelle, Poscharnig Gerald, Dieselstr. 100, 85774 Unterfšhring ";"";"02.09.2018 17:20";"";612;807;"121,68";"";"";"";"";"";(BLOB);(BLOB);"";17;21;"";;"";"MRU-Projekt Bremen";"Renault Master - Weiß ";"2018 / Ordner 1 / Seite 14"
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1048;120;"Autohof Schwarmstadt, Birgit Bengsch, An der Autobahn 1, 29690 Buchholz ";"";"27.08.2018";"";606;811;"130,45";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";17;21;"";;"";"MRU-Projekt Bremen";"Renault Master - Weiß ";"2018 / Ordner 1 / Seite 12"
16;"Audi A4";29.08.18 16:33:06,000000000;2018;;;"";;"";;;;;24000;"";"";"";2;"M-R7408";"";"Zulassungsbescheinigung: M-K-O-241/18-00132
Erstzulassung: 10.11.2016
Schlüsselnr: 0588
WAUZZZF43HA08673
Zulassung: 29.08.2018
BFUOO312-4
EURO6";"";9999;31.12.99 06:33:05,158000000;;2;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1050;122;"Tankstelle Busch, Neulander STr. 111, 28201 Bremen ";"";"31.08.2018 17:33";"";610;806;"69,03";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";16;21;"";;"";"MRU-Projekt Bremen";"Audi A4";"2018 / Ordner 1 / Seite 14"
16;"Audi A4";29.08.18 16:33:06,000000000;2018;;;"";;"";;;;;24000;"";"";"";2;"M-R7408";"";"Zulassungsbescheinigung: M-K-O-241/18-00132
Erstzulassung: 10.11.2016
Schlüsselnr: 0588
WAUZZZF43HA08673
Zulassung: 29.08.2018
BFUOO312-4
EURO6";"";9999;31.12.99 06:33:05,158000000;;2;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1879;257;"Agip Service Station, Aschheim ";"";"23.12.2018 10:28";"";724;1806;"42,69";"";"";"";"";"";(BLOB);(BLOB);"";16;;"";;"";"";"Audi A4";"2018 / Ordner 1 / Seite 11"
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1880;258;"Motorvejs Rasteplads Vest, Skanderborg, 8660 Skanderborg Skanderborg";"";"16.10.2018 11:30";"";656;;"1038,93";"";"";"";"";"";(BLOB);(BLOB);"";17;;"";;"";"";"Renault Master - Weiß ";""
16;"Audi A4";29.08.18 16:33:06,000000000;2018;;;"";;"";;;;;24000;"";"";"";2;"M-R7408";"";"Zulassungsbescheinigung: M-K-O-241/18-00132
Erstzulassung: 10.11.2016
Schlüsselnr: 0588
WAUZZZF43HA08673
Zulassung: 29.08.2018
BFUOO312-4
EURO6";"";9999;31.12.99 06:33:05,158000000;;2;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1881;259;"Greding West ";"";"19.12.2018 09:12";"";720;1744;"45,27";"";"";"";"";"";(BLOB);(BLOB);"";16;;"";;"";"";"Audi A4";"2018 / Ordner 1 / Seite 11"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1057;129;"Agip Service Station, Aschheim ";"";"06.11.2017 19:10";"";162;358;"64,25";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
16;"Audi A4";29.08.18 16:33:06,000000000;2018;;;"";;"";;;;;24000;"";"";"";2;"M-R7408";"";"Zulassungsbescheinigung: M-K-O-241/18-00132
Erstzulassung: 10.11.2016
Schlüsselnr: 0588
WAUZZZF43HA08673
Zulassung: 29.08.2018
BFUOO312-4
EURO6";"";9999;31.12.99 06:33:05,158000000;;2;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1882;260;"Esso Station, Einstein Str. 168, 81675 München ";"";"30.12.2018 18:41";"";731;;"61,05";"";"";"";"";"";(BLOB);(BLOB);"";16;;"";;"";"";"Audi A4";"2018 / Ordner 1 / Seite 13"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1060;132;"Agip Service Station, Aschheim ";"";"20.10.2017 06:50";"";293;393;"63,48";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
16;"Audi A4";29.08.18 16:33:06,000000000;2018;;;"";;"";;;;;24000;"";"";"";2;"M-R7408";"";"Zulassungsbescheinigung: M-K-O-241/18-00132
Erstzulassung: 10.11.2016
Schlüsselnr: 0588
WAUZZZF43HA08673
Zulassung: 29.08.2018
BFUOO312-4
EURO6";"";9999;31.12.99 06:33:05,158000000;;2;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1884;262;"Allguth Tankstelle, Poscharnig Gerald, Dieselstraße 100, 85774 Unterföhring ";"";"23.11.2018 10:43";"";694;1565;"61,18";"";"";"";"";"";(BLOB);(BLOB);"";16;;"";;"";"";"Audi A4";"2018 / Ordner 1 / Seite 10"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1885;263;"Petrol, 10010 Zagreb, Oreskoviceva 6/h, Otok, BP Porec ";"";"05.06.2017 20:57";"";;;"328,28";"";"";"";"";"";(BLOB);(BLOB);"pivat";5;1;"KN";;"";"CMDB - Kreisverwaltungsreferat (KVR)";"Audi A4";""
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1063;135;"Agip Service Station, Aschheim ";"";"30.09.2018 22:56";"";640;1321;"103,19";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";17;;"";;"";"";"Renault Master - Weiß ";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1068;140;"Shell Station, Johann Lex GmbH, Grillparzer Str. 15, 81675 MŸnchen ";"";"01.08.2018 11:28";"";580;980;"32,4";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;25;"";;"";"Privat";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1070;142;"Esso Station, ROC Deutschland GmbH, Stesemannallee 10, 60596 Frankfurt ";"";"16.05.2018 09:00";"";503;208;"76,04";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1071;143;"Circle K,Ostjyske Motorvej, 7000 Fredericia, DŠnemark ";"";"15.10.2018 14:57";"";655;829;"450";"";"";"";"";"";(BLOB);(BLOB);"privat";17;;"";;"";"";"Renault Master - Weiß ";""
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1072;144;"Skanderborgvej 158, 8260 Viby, DŠnemark ";"";"15.10.2018 19:47";"";655;832;"450";"";"";"";"";"";(BLOB);(BLOB);"privat";17;;"";;"";"";"Renault Master - Weiß ";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1074;146;"Agip Tankstelle, FŸrholzen Ost, BAB9, 85376 FŸrholzen ";"";"23.04.2018 04:40";"";480;144;"82,84";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1075;147;"Aral Stefania Bufalino, DarmstŠdter Landstra§e 304, 60598 Frankfurt ";"";"27.04.2018 18:29";"";484;112;"52,31";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1076;148;"Agip Tankstelle, FŸrholzen Ost, BAB9, 85376 FŸrholzen ";"";"19.03.2018 04:28";"";445;127;"61,47";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1077;149;"Agip Service Station, Eichendorff Str. 20, Aschheim ";"";"10.03.2018 06:17";"";436;263;"67,89";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1078;150;"Agip Service Station, Eichendorff Str. 20, Aschheim ";"";"02.05.2018 04:11";"";489;109;"64,8";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1079;151;"Aral Tankstelle, Aral Sepp Killy, MŸnchner STr. 43, 83707 Bad Wiessee ";"";"14.04.2018 17:22";"";471;153;"72,82";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1081;153;"Star Tankstelle, Hollerallee 27, 28209 Bremen ";"";"13.09.2018 21:00";"";623;;"130,78";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";17;21;"";;"";"MRU-Projekt Bremen";"Renault Master - Weiß ";""
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1083;155;"Esso Station Deutschland, Stresemannallee 10, 60596 Frankfurt ";"";"16.09.2018 06:43";"";626;;"123,65";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";17;21;"";;"";"MRU-Projekt Bremen";"Renault Master - Weiß ";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1084;156;"Shell Station, Weisenstein GmbH, Mšrfelder Landstr. 16, 60598 Frankfurt ";"";"12.12.2017 04:49";"";346;441;"62,47";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1085;157;"Agip Service Station, Eichendorff Str. 20, Aschheim ";"";"21.11.2017 07:12";"";325;471;"70,4";"";"";"";"";"";(BLOB);(BLOB);"geschŠftlich";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
17;"Renault Master - Weiß ";30.07.18 16:31:29,000000000;2018;;;"";;"";;;;;16900;"Master weiß 722136";"";"";2;"M-RO2947";"";"Zulassungsbescheinigung: M-K-O-211/18-00259
Erstzulassung: 28.06.2016
Schlüsselnr: 3333
VF1MAF4SC55722136
Zulassung: 30.07.2018
Euro 5
AXK05438-4";"";9999;31.12.99 06:33:05,158000000;;1;2;;"";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1087;159;"Aral Tankstelle, Lößnitz Lš§nitz";"";"05.08.2018 20:27";"";584;972;"92,4";"";"";"";"";"";(BLOB);(BLOB);"";17;25;"";;"";"Privat";"Renault Master - Weiß ";"2018 / Ordner 1 / Seite 13"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1091;162;"Shell Station, Ingolstadt Ingolstadt";"";"16.10.2017 08:07";"";289;396;"70,67";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1092;163;"Aral Tankstelle, DarmstŠdter Landstra§e 304, Frankfurt am Main Frankfurt am Main";"";"03.03.2018 12:43";"";429;267;"64,42";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1886;219;"Aral Stefania Bufalino, Darmstädter Landstraße 304, 60598 Frankfurt ";"";"29.01.2018 15:49";"";396;310;"44,5";"";"";"";"";"";(BLOB);(BLOB);"geschäftlich";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 13"
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1887;222;"AVIA Tankstelle, Wieslocher Str. 30, Walldorf ";"";"14.06.2018 16:29";"";532;13;"69,14";"";"";"";"";"";(BLOB);(BLOB);"";5;3;"";;"";"DPLC - Commerzbank";"Audi A4";""
5;"Audi A4";;2011;;0;"";;"";;;;;;"";"";"";2;"M-ZO 523";"";"Abmeldung am 29.08.2018 mit einem Kilometerstand von 227.730 km ";"";2018;29.07.18 17:05:33,000000000;4000;2;2;;"Verkauf";"";"";"";"";"";;(BLOB);"Auto";;"";"Inventar";"TANKSTELLE";1888;226;"Tankstelle am Real, Riedingerstrasse 21, Bayreuth ";"";"22.01.2018 10:31";"";389;317;"68,4";"";"";"";"";"";(BLOB);(BLOB);"";5;2;"";;"";"LOGDB - AUDI";"Audi A4";"2018 / Ordner 1 / Seite 12"
